track_num,track_id,track_name,first_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,liked
8801,15h1hSpFGc9HS5yn4yVxka,Asma Allah,Sami Yusuf,0.873,0.432,296734,0.388,0.00264,2,0.119,-8.727,1,0.0335,138.784,4,0.415,0
8802,2hJLoiXwYxfa6hvAPWPz0a,Mohamed Nabina,Hamada Helal,0.469,0.502,273816,0.448,0,11,0.312,-10.52,0,0.0411,151.892,4,0.392,0
8803,5MNrC9YlvHVkHiiCfZnNSt,Ya Adheeman,Ahmed Bukhatir,0.894,0.304,240587,0.261,0,7,0.235,-13.65,0,0.0345,96.159,4,0.341,0
8804,43y5LfrJZdInkxrhf7F4Bb,Ya Allah,Saad Lamjarred,0.127,0.326,211749,0.641,5.63e-06,10,0.131,-8.168,0,0.0885,168.047,4,0.572,0
8805,7xuZ1Msjft0METU2vH54kb,Ya Rabb,Hamza Namira,0.513,0.447,242445,0.597,0.00128,7,0.127,-3.113,0,0.0298,120.182,4,0.248,0
8806,0ufRKgpHvlP0676HyqSpKb,You Came to Me - Arabic,Sami Yusuf,0.809,0.541,246753,0.437,0.00415,7,0.152,-8.318,0,0.0355,116.099,4,0.619,0
8807,7fFCJWEAF1CzAtnRDg64b5,Burdah,Mesut Kurtis,0.796,0.638,285600,0.513,0,4,0.302,-6.546,1,0.0391,166.041,4,0.809,0
8808,22mb6VzmAQZwnw2vIHENtp,Qamarun,Mustafa Atef,0.774,0.566,250909,0.361,1.23e-06,5,0.28,-10.254,0,0.0308,77.025,4,0.304,0
8809,1AtE4xrxLR7nSPWSk1VGqM,Sunset over the Empire,Arch Enemy,7.71e-06,0.39,243080,0.942,0.102,0,0.14,-7.743,1,0.0806,90.216,4,0.17,0
8810,3nqpRRpUhwfo6BqibVqeuj,IOU,Five Finger Death Punch,0.000145,0.526,267291,0.986,0.0132,11,0.111,-5.094,1,0.0893,136.063,4,0.293,0
8811,69uGltZ3kbIqYmPDHp1p2E,Into the Black,Lords of Black,0.000131,0.418,238018,0.929,0.00134,7,0.245,-4.122,1,0.0539,170.037,4,0.546,0
8812,6sBYUZjVuI9fOqoafHUfoN,Plenty,Northlane,6.44e-05,0.536,220627,0.952,0.036,8,0.0514,-4.065,1,0.0353,127.0,4,0.154,0
8813,74Ijstyp0EXcdEZzyLOJy6,CHØKE ØN THE ASHES ØF YØUR HATE,Machine Head,0.000186,0.511,246405,0.992,0.00104,1,0.39,-3.372,1,0.133,124.941,4,0.327,0
8814,4AbEyowmGAEGnLUZ9YCphR,Midnight Sun,Kreator,4e-06,0.368,218406,0.989,0.391,5,0.976,-4.764,0,0.112,110.241,4,0.0755,0
8815,3dg5pL4eoNNzuWMYrSYcK1,Sorcerer's Fate,Spirit Adrift,1.89e-05,0.265,333773,0.943,0.543,1,0.331,-6.229,1,0.0731,95.51,4,0.151,0
8816,6NR49l8DcbO30ag0YY9Hk0,Younger,Saviour,0.00228,0.481,335000,0.907,0.0694,5,0.147,-5.766,0,0.0773,122.009,4,0.101,0
8817,6D1i1hoMyjs843XbMhNq8J,Venerate Me,HammerFall,0.000126,0.3,283339,0.932,0.00481,7,0.273,-7.188,1,0.0678,104.922,3,0.276,0
8818,3mWpUooYBCQzcNaWTuVSGm,Chains of Fury,Manimal,6.72e-06,0.459,246480,0.845,0.489,11,0.498,-5.581,0,0.0287,88.002,4,0.572,0
8819,6zctLQjQkNI0agikPLbO9N,Stratego,Iron Maiden,0.000144,0.473,299946,0.968,0.0347,4,0.612,-7.297,0,0.0642,138.054,4,0.465,0
8820,4DzJ41A6qR14hHtS1djvdX,Slaughterhouse (feat. Bryan Garris Of Knocked Loose),Motionless In White,6.13e-05,0.304,263948,0.987,0.000162,7,0.371,-2.578,1,0.193,149.992,4,0.153,0
8821,62eNYg3cHHfr1ThVxe2vaM,Separate Ways,Eva Under Fire,0.00056,0.401,300699,0.979,0,4,0.153,-1.928,0,0.0822,139.03,4,0.245,0
8822,4N7F0yJ3IqPJbsqB3z0huv,Övergivenheten - Single Edit,Soilwork,3.91e-05,0.415,232107,0.995,0.00132,4,0.35,-3.881,0,0.0806,76.493,4,0.151,0
8823,2IwBtsToltEHPDn8QJqHaC,COLD BLOOD,HEALTH,0.00283,0.522,326772,0.954,0.197,0,0.119,-6.468,1,0.0514,105.012,4,0.329,0
8824,6Ef5D1XQrboIMC4UY9jptf,112,Lost Society,2.12e-05,0.441,229733,0.951,0.000854,5,0.655,-4.048,1,0.107,110.817,4,0.419,0
8825,7HK1HXXSc8Mxgkbb4rin5b,Living Pyre,Khemmis,9.82e-06,0.213,312732,0.847,2.13e-05,3,0.229,-4.869,0,0.0395,157.424,3,0.499,0
8826,7GuZED83VYeWCoXJPysg7e,The Wicked Rule The Night,Avantasia,2.17e-05,0.29,264947,0.909,0.0024,10,0.114,-4.449,0,0.0511,170.011,4,0.28,0
8827,6HcAxvnLW8yXXHFn4eSWgF,Don't Look Back,Anvil,0.00111,0.302,197483,0.96,2.14e-06,9,0.189,-4.06,1,0.137,125.587,4,0.382,0
8828,1LKatUdpTgcqWNfMm3XprZ,Who Am I?,DAMPF,1.04e-05,0.463,233667,0.96,0.0908,8,0.0728,-3.914,1,0.0676,136.029,4,0.131,0
8829,7D5Z6xZwWIG4trvfaMa0vn,Broken Cog,Meshuggah,3.75e-06,0.379,335147,0.89,0.926,10,0.107,-8.442,0,0.0427,174.027,3,0.614,0
8830,46wMCxSguASbKzxmcgPZB7,Ride into the Light,Spirit Adrift,6.77e-06,0.254,282880,0.929,0.625,1,0.176,-6.652,0,0.0527,140.271,4,0.563,0
8831,7rMMabpzaaPSAqWq2ctQZA,Transcendence,Pyramaze,0.000394,0.367,257413,0.944,0.000141,7,0.116,-7.445,1,0.128,160.002,3,0.271,0
8832,51s4b7suWjx4iR7jlYoiki,Poor Millionaire,August Burns Red,4.07e-05,0.243,290493,0.995,0.00431,2,0.0601,-3.57,1,0.257,145.59,4,0.0685,0
8833,3Ikpm8FSxVV5ho2nUjRK4o,Prescribing Horror,Exodus,0.000562,0.45,309627,0.9,0.00419,5,0.816,-6.948,1,0.0575,159.976,4,0.414,0
8834,1FOp9dG9z5ps8gYQrafzQN,Downright Dominate,Annihilator,0.00028,0.498,338053,0.993,0.00787,2,0.155,-6.298,1,0.0809,99.98,4,0.233,0
8835,5TSwCc8HVZ9T7fRdx1ffXQ,Worship,Hypocrisy,5.51e-06,0.211,282500,0.939,0.698,1,0.104,-7.932,1,0.119,119.961,4,0.0718,0
8836,1VZBYfPpzfeOPqgxU1BaZD,When Death Calls,Sorcerer,0.00596,0.298,403826,0.762,0.00055,8,0.242,-8.371,0,0.0458,129.949,4,0.134,0
8837,1lDusYqix25i6mR2eY6ltG,The Scythe's Remorseless Swing,Carcass,2.24e-05,0.205,320680,0.947,0.0128,2,0.101,-5.825,1,0.0856,180.197,4,0.455,0
8838,6nqhwI9sRHsGAtMYUkGo0j,Brace for Impact,Flotsam & Jetsam,9.66e-06,0.368,273747,0.993,0.000996,11,0.256,-5.161,1,0.0952,175.031,4,0.251,0
8839,50qO89xS45jO4kcHwyhlpG,Red Mist,Tygers Of Pan Tang,0.000117,0.416,269532,0.943,0.00863,2,0.068,-3.509,1,0.0849,156.124,4,0.266,0
8840,0FcbEF2c45mID7o7IJ0qM6,Into The Storm,Gojira,0.00141,0.245,302293,0.972,0.68,2,0.131,-6.387,1,0.0739,105.939,4,0.107,0
8841,4K21taEZsYaCLsWosMcqeq,A New Land,Rage,1.34e-05,0.343,230093,0.967,0.00302,2,0.0556,-5.088,0,0.16,169.929,4,0.222,0
8842,3vis6eXBCRzBfbgliNoMdt,Hell Is My Purgatory,Grave Digger,0.000429,0.556,233707,0.989,0.00546,4,0.108,-5.027,0,0.0939,99.997,4,0.285,0
8843,4lNksX77bs7kU9qNMjUvzP,We Stand Alone,Angelus Apatrida,1.91e-05,0.235,251573,0.989,0.0249,2,0.56,-3.79,1,0.185,169.966,4,0.213,0
8844,6cpzmH6s1EV9ImMh4s6tr5,Superstition,Soulfly,2.43e-05,0.366,194101,0.991,0.427,4,0.363,-5.591,1,0.208,104.953,4,0.0793,0
8845,7HMC4F7fwmR1hhkqrKfKJi,Turn Off the Light,Brainstorm,2.8e-05,0.437,210343,0.957,0.000575,2,0.091,-1.913,1,0.0617,172.019,4,0.241,0
8846,0Q81O7nuF9F1WxAyQ8UtEJ,Reaggression,Flotsam & Jetsam,1.16e-05,0.474,250987,0.976,7.87e-05,10,0.281,-5.616,0,0.104,139.968,4,0.162,0
8847,1cqOwtA698krc8BKMUj4lt,Teardrinker,Mastodon,9.8e-06,0.457,320507,0.979,0.119,5,0.123,-3.836,1,0.0485,127.006,4,0.227,0
8848,1dPLUFDn4ZnmCQRslS6vMm,At the End of the Rainbow,Enforcer,0.000534,0.542,201405,0.932,0.129,3,0.386,-4.456,0,0.0707,112.474,4,0.376,0
8849,3qNhMJ4T70gVZPDaj3dCi8,Monarch,Soen,0.00659,0.428,292036,0.921,0,9,0.223,-4.835,0,0.0756,150.017,4,0.457,0
8850,6rnE3rORv6kUDLoFlgNrq4,Midwinter Calls,Evergrey,8.46e-05,0.472,306173,0.914,0.000121,2,0.237,-6.658,1,0.0725,105.02,4,0.336,0
8851,0KKDXtEugnwp8lyNPo0YxK,New Found Power,Firewind,8.16e-06,0.393,255200,0.924,1.97e-05,10,0.357,-3.672,1,0.0559,170.141,4,0.481,0
8852,6zbgc4L3d6vho2rZlOtWQZ,Take a Lesson,Anvil,0.00495,0.511,261064,0.869,1.12e-05,11,0.0907,-5.292,1,0.139,126.018,4,0.283,0
8853,0Zl2Wx0aqXhMfFMcsLYmor,Romeo Delight,Annihilator,0.000173,0.509,260227,0.918,0.0032,8,0.307,-7.371,1,0.0429,106.936,4,0.476,0
8854,2nPs2kLCJQFwx62PrYcjts,My Dystopia,Brainstorm,9.61e-06,0.509,270379,0.97,0.00597,7,0.106,-2.156,1,0.0609,128.033,4,0.255,0
8855,4dVudcK5JtTjsz2pjWfHni,The Years of Death and Dying,Exodus,3.36e-05,0.544,322680,0.979,0.771,5,0.106,-5.201,0,0.0642,144.985,4,0.435,0
8856,2L42uB1e5wuanTTPEWVe64,Days Of Future Past,Iron Maiden,0.000576,0.433,243755,0.92,5.5e-05,4,0.123,-4.738,0,0.0409,92.466,4,0.476,0
8857,2BplVdP6wG9ZePdQW936OP,Keeping Me Alive,Tygers Of Pan Tang,0.000212,0.542,328067,0.869,0.000548,9,0.0742,-5.444,0,0.0445,80.011,4,0.173,0
8858,0Y2kTZlKmbcsLSTHnLETBj,Atonement,Conquer Divide,0.00328,0.488,237115,0.851,0.00222,11,0.087,-8.979,0,0.0396,103.974,4,0.22,0
8859,1i9JhqoNK9JVPkXwGxQR4m,Snake Eyes,Upon A Burning Body,3.19e-05,0.432,185580,0.971,0.0222,2,0.302,-5.357,1,0.0677,170.061,4,0.683,0
8860,4wgNeJC09meKtvYTjGTyG8,Save Us,Evergrey,4.97e-06,0.475,285587,0.944,0.000439,10,0.174,-6.958,0,0.1,104.995,3,0.196,0
8861,3B2BYW1eovn4zK4iOm13TJ,Prophecy,U.D.O.,6.73e-05,0.432,281640,0.917,0.00197,7,0.121,-6.217,1,0.0496,149.938,4,0.487,0
8862,2i3SLHADphUoXINNtTTx2E,When Metal Meets the Beast,Knights of the Realm,0.000406,0.551,245000,0.934,0.098,2,0.304,-6.216,1,0.0531,120.01,4,0.312,0
8863,1NMJOg7jOnXkXlKUKSETtZ,Diabolical,Destruction,1.71e-05,0.312,249159,0.991,0.405,2,0.309,-4.821,0,0.0822,170.093,4,0.374,0
8864,7ojDrvflVkMCy5UErZxi8s,Inertia,Scar Of The Sun,3.62e-05,0.474,230187,0.907,2.23e-05,11,0.182,-12.085,0,0.0548,101.201,3,0.149,0
8865,3vSTR3C2bApxoVnLTyhGcC,Your Blood is Mine,Deathless Legacy,2.95e-05,0.427,230462,0.919,0,7,0.0742,-5.479,1,0.0838,95.034,4,0.39,0
8866,0MGLlKw16k1qGlpb69xDZ1,Night Rider,Hellryder,0.000131,0.363,194587,0.94,0.365,6,0.116,-5.773,0,0.1,191.998,4,0.277,0
8867,3GgRiZAItMKP1ILzi4ErrY,Kill the Pain,Night Demon,0.00175,0.24,258626,0.902,0.428,8,0.0829,-8.427,1,0.0863,110.692,3,0.443,0
8868,23qe3H5ToeXOfFj9gSSPrX,Mystic Voices,Rising Steel,1.97e-05,0.36,305867,0.957,0.125,8,0.404,-5.876,1,0.101,163.957,4,0.216,0
8869,6jNJY9mDWROqXDJmU6AXnj,Temples And Towers,Magnus Karlsson’s Free Fall,2.57e-05,0.275,337147,0.959,0.00134,7,0.332,-5.151,1,0.105,199.971,4,0.195,0
8870,0QBSV8U9hl1GkdFilmQFNp,Return of the Sentinel,KK's Priest,0.0127,0.302,539025,0.917,0.0461,3,0.117,-4.357,0,0.0773,119.957,4,0.0839,0
8871,4NBHoM14KNvtYVEJ3L5Xqb,The Evil in You,At Vance,0.00141,0.391,311150,0.912,0,4,0.139,-4.256,0,0.0639,79.809,4,0.275,0
8872,03vyanFcfUmZAwsZC5Ni1S,For No Reason,Metal Church,6.56e-06,0.362,284518,0.968,0.00204,9,0.0672,-2.629,0,0.0741,164.167,4,0.427,0
8873,4iJg7QdhqLHwfYOmYHqU9z,Feast Of Fire,Trivium,1.42e-05,0.346,258837,0.949,0.422,6,0.0524,-3.973,1,0.0837,178.027,4,0.323,0
8874,7IZiDlvgFfzK6Spxyj0gOa,Supreme Hypocrisy,The Order,0.00012,0.548,235733,0.967,0.0744,7,0.0636,-4.182,1,0.0381,102.968,4,0.365,0
8875,2tbdpZIOkV8kK0pZDBxXRQ,Immortally Insane,Pantera,4.13e-05,0.352,311083,0.915,0.000488,8,0.208,-3.727,1,0.0586,82.589,4,0.264,0
8876,3QLdISDnwSgbzJq8uoJWrp,I See Red,U.D.O.,0.000238,0.505,196600,0.868,0.00128,11,0.401,-7.135,0,0.0425,165.936,4,0.72,0
8877,0ojGXbSAH6INkZX24Kfs2u,The Best Is yet to Come,Accept,0.00281,0.402,287467,0.647,1.77e-05,11,0.111,-7.243,0,0.032,167.973,4,0.508,0
8878,3pKsUMqpVr4ZJ13Mm91Xig,Down for Life,Testament,5.4e-06,0.344,203680,0.955,0.111,1,0.0665,-10.614,1,0.0444,111.671,4,0.352,0
8879,7zcTurWu11xVY7MGfjPvaH,Escape the Silence,Brainstorm,4.61e-06,0.466,263462,0.991,0.00221,9,0.0755,-2.0,1,0.0566,156.024,4,0.421,0
8880,6Yf0iXlvMpkyMqzqN3e90b,Nornirs´s Call,HAVAMAL,0.000258,0.429,374518,0.958,0.032,10,0.376,-5.955,0,0.0685,95.014,4,0.191,0
8881,6V1tb8rFw1nPeOXX4sccTC,Memento Mori,Lamb of God,0.000149,0.318,348100,0.984,0.788,2,0.127,-4.588,1,0.102,123.005,4,0.0509,0
8882,4ULLeYucILYkHX1kgEYtnt,Teutonic Order,Herman Frank,5.91e-06,0.391,298683,0.96,0.178,1,0.209,-4.402,1,0.0533,176.001,4,0.445,0
8883,2LjT8Sjr6Xpze082hJXoJG,Ahi Kā,Alien Weaponry,0.000966,0.585,226971,0.879,0.041,1,0.082,-7.079,1,0.0412,87.518,4,0.213,0
8884,2ZDpLMQHTZPEN05gQMPbDs,Revolution Is My Name - 2020 Terry Date Mix,Pantera,2.02e-05,0.197,316129,0.987,0.000504,5,0.355,-2.421,0,0.255,89.382,4,0.225,0
8885,2Ei1eAAU4ME4ld72p9wCbW,Fever Dreams,Dio,0.00381,0.55,277600,0.802,0.00768,11,0.105,-5.708,1,0.0322,97.625,4,0.796,0
8886,4HcPY8dxlBZ5wjHkvLjJDR,The Pendulum,Candlemass,1.19e-05,0.217,299293,0.807,0.179,8,0.0733,-4.802,1,0.0469,103.893,3,0.249,0
8887,1YTVSfVh9qsm9jJyFXtMiC,Raise Your Fists,KK's Priest,0.000402,0.507,250760,0.976,0.03,3,0.328,-2.179,0,0.0768,150.015,4,0.309,0
8888,1nyWwcHxvkQvjyJkImBb77,Remember the Fallen,Saxon,4.77e-05,0.385,315467,0.967,0.000295,4,0.152,-6.492,1,0.0774,173.956,4,0.549,0
8889,1iTjWS1gLL69NRcxUtbnlN,Baptized in Blood,Lion's Share,6.24e-05,0.482,238873,0.993,0.0138,5,0.147,-4.195,0,0.0838,128.976,4,0.295,0
8890,5DoxBVVLzWlTrCmihusfSG,More Than Dreaming,Light The Torch,0.000338,0.483,189895,0.941,0.0903,2,0.452,-5.599,0,0.0718,102.568,4,0.418,0
8891,34JGsiDkpgQ9KtjKNOO3h4,Days Of The Lost,The Halo Effect,0.00015,0.37,217160,0.993,0.0692,5,0.364,-3.551,1,0.13,172.025,4,0.295,0
8892,7AIn6M10fCE6OTR4vUkfST,The Absurd Circus,Labyrinth,1.48e-05,0.226,376557,0.964,0.165,6,0.282,-6.482,1,0.112,113.985,4,0.347,0
8893,5bh6QfHWuR1YdnKOdj8kYA,The Shellback,Running Wild,1.99e-05,0.135,372627,0.939,0.0561,7,0.112,-5.644,1,0.137,91.422,3,0.17,0
8894,5NS3gor1NtqKcp55Y6M2oD,Northwards,Amorphis,0.000166,0.194,330813,0.882,0.0811,0,0.062,-5.587,1,0.0633,138.183,4,0.0994,0
8895,4cScKIcfk0H7Awz0Yugsa2,The Final Sacrifice,Soulspell,0.000457,0.516,303640,0.858,0.00353,8,0.12,-4.1,1,0.0402,91.002,4,0.142,0
8896,4hZGFLU6NS60OeJ2c3bBjH,War Within Me,Blaze Bayley,0.000526,0.473,251576,0.957,0.0163,4,0.153,-4.336,0,0.0567,99.991,4,0.41,0
8897,1t31VXgKUO3TvxXKz9OO8q,Sermons of the Sinner,KK's Priest,0.00158,0.499,325456,0.985,0.0394,3,0.119,-2.507,0,0.101,141.987,4,0.187,0
8898,2ILFXeQHHC3dBe7gX4iSwD,Solitary,Hiraes,2.79e-05,0.222,261947,0.982,0.585,7,0.118,-5.059,1,0.108,120.133,4,0.145,0
8899,54IyCSYkUmJviySTjth7ex,Wild and Lethal,Iron Mask,4.06e-05,0.479,271253,0.966,0.00481,1,0.0356,-5.28,0,0.128,94.47,4,0.332,0
8900,2s79XUW9f2VTs3Jgs1tzJP,Hellbreaker,Motorjesus,0.000105,0.527,247747,0.944,0,5,0.0915,-4.763,0,0.0519,125.009,4,0.534,0
8901,64SX0Q9EM9HIRSb8HXy059,Burn in Hell,Manimal,7.59e-06,0.403,258171,0.845,0.688,2,0.275,-6.133,1,0.0557,155.041,4,0.105,0
8902,5OwevD2C36VIEPrylSOZEv,Scorpio,Ronnie Atkins,1.08e-05,0.465,274547,0.979,2.22e-06,7,0.0917,-7.443,1,0.0575,137.029,4,0.433,0
8903,2Pytrf2aiAIke6VdmycgCv,Battle of Life,Civil War,3.55e-05,0.316,242000,0.954,0.0119,2,0.0404,-4.33,0,0.0714,171.096,4,0.178,0
8904,7mWtTWEiqYOkKR5UDQroqR,Diamonds & Pearls,Running Wild,6.98e-05,0.487,285080,0.941,0.134,7,0.0878,-5.384,1,0.0597,101.013,4,0.0546,0
8905,4xcyvmg5RAdxdQRzvApaUN,Wolves At The Door,Yngwie Malmsteen,0.0257,0.455,354653,0.912,0.605,1,0.43,-9.305,1,0.12,139.937,4,0.241,0
8906,2efGNmXPzR0QP2mahBefqc,Let Me Fall Apart,Light The Torch,0.000139,0.431,207844,0.88,0.00132,9,0.242,-5.464,1,0.0858,154.997,4,0.212,0
8907,722ZaBl6RTzYP3bq1P7Nit,Going Hunting - Edit,Avatar,0.000372,0.546,236944,0.759,0.379,5,0.103,-6.904,0,0.0277,96.996,4,0.547,0
8908,6OHdACPsqiigqRCy0VsIY6,Let Sleeping Corpses Lie,Bloody Hammers,0.000189,0.524,316385,0.937,0.00696,11,0.121,-5.201,1,0.0607,116.977,4,0.394,0
8909,33mubIMnq79O2EsZXBrZjs,Divine Nemesis,Nightmare,1.57e-05,0.419,325440,0.968,0.00161,11,0.31,-5.064,0,0.065,184.948,4,0.423,0
8910,6hPlZWKfEk8bEF4SA71XMt,Strongest Of The Strong,Kreator,9.89e-06,0.377,241159,0.977,0.763,5,0.599,-5.501,0,0.0788,147.043,4,0.246,0
8911,4YHFUrqEXEvHiiYx2NFwVE,Kids and Guns,U.D.O.,0.000552,0.657,247867,0.782,3.42e-05,7,0.0573,-5.906,1,0.0362,117.036,4,0.675,0
8912,16xgTpD2IK6HNxnYOhuAGn,Brother of the Storm,Grand Magus,0.000558,0.448,195840,0.78,0.000724,5,0.152,-7.635,1,0.0606,136.732,4,0.611,0
8913,4ZpMNbTPXI9sOPv0mIPY7K,Take the World,Mammothor,0.000154,0.356,168707,0.975,0.00534,8,0.322,-4.375,0,0.105,169.994,4,0.676,0
8914,07QtZcsiO25zCmq7oQ8utc,Turborider,Reckless Love,0.00804,0.479,265002,0.759,0.000604,1,0.198,-6.355,1,0.0465,179.969,4,0.193,0
8915,2mjhf9C6pE6oUkxF7mRyd7,Down and Out,Savage Messiah,1.49e-05,0.336,239027,0.969,0.00445,6,0.291,-5.362,0,0.0943,124.016,4,0.247,0
8916,3GEt0KLFFxhX3LvF7JJtAV,Unstoppable,Disconnected,2.2e-05,0.421,222430,0.955,1.08e-05,8,0.182,-4.499,1,0.078,76.464,4,0.403,0
8917,3QtTZfPJWnwOtaDqZQWg2H,City of Ghosts,Meshiaak,2.04e-05,0.4,244252,0.953,0.00136,2,0.382,-4.753,1,0.0642,177.919,4,0.354,0
8918,1a1c2RbKhs6ozVLdrlWXJQ,Feel What I Believe,The Halo Effect,1.38e-05,0.457,240592,0.991,0.159,5,0.26,-4.432,1,0.126,100.041,4,0.189,0
8919,4FBNk8oVjE2ZURNW2856A8,Don't Look Back,Mustasch,0.000107,0.586,184127,0.955,0.253,11,0.242,-6.572,0,0.0684,126.024,4,0.324,0
8920,4TW7ReI5Jzvm3TQ59DWA7v,Now the Screaming Starts,Bloody Hammers,0.000136,0.456,243689,0.944,0.194,0,0.297,-4.458,1,0.0758,175.026,4,0.49,0
8921,3ArY0OnRj46Qb7UIpjrKKy,Eternal,Bruce Dickinson,0.0116,0.332,359238,0.641,0.00953,4,0.116,-6.382,0,0.0314,140.501,4,0.0504,0
8922,7qCKEovFm1LavsV0BeN8Ty,Where Ravens Fly,Brainstorm,1.29e-05,0.398,255596,0.989,0.00374,0,0.294,-1.585,1,0.0978,84.021,4,0.186,0
8923,1V0dmLDJl5O68IphFsom9a,Dead on the Vine,Metal Church,1.84e-06,0.515,237838,0.984,0.0118,9,0.103,-3.175,0,0.161,133.625,4,0.246,0
8924,1sLuebUQL26k6N47EE7lD7,Absinthe Children,Ember Falls,4.25e-05,0.469,331200,0.93,0.00455,11,0.38,-5.99,1,0.0942,110.006,4,0.304,0
8925,4w6GKkwtaw8x5MQ3l3cPPn,Force Majeure,Gus G.,2.79e-05,0.376,239142,0.926,0.846,2,0.384,-5.102,0,0.0962,142.158,4,0.232,0
8926,5h9R0Z3lqvgfItpq4QsvjG,Landslide,Alienist,2.24e-05,0.261,211894,0.973,0.0204,11,0.142,-3.996,1,0.146,199.868,4,0.21,0
8927,6xroPcMinJRQliODVSe5zo,Destroyer Paranoya,Mustasch,0.0043,0.467,191278,0.861,0.00303,2,0.145,-5.358,1,0.0757,180.054,4,0.55,0
8928,6Gp1w9ybjPC9NPXZccMJ01,Wilting in the Light,Light The Torch,3.11e-05,0.393,228738,0.874,0.0265,7,0.12,-5.566,1,0.0582,155.013,4,0.378,0
8929,5Jxiq1W2r3Rs9K5dR9Nr2s,Below Zero 2021,Waltari,7.88e-06,0.441,322227,0.841,0.0193,2,0.0989,-6.047,0,0.0357,99.939,4,0.399,0
8930,3QmT40QBlxr4n5AxhOSxkf,Diabolic,Demons & Wizards,0.00163,0.283,481125,0.944,0.234,11,0.101,-7.202,0,0.18,147.989,4,0.0681,0
8931,4Avnu5FR70qWD9VxandTWe,Masters of War,Amon Amarth,4.43e-05,0.41,274203,0.992,0.878,2,0.121,-5.978,1,0.095,123.933,4,0.104,0
8932,5YezFqlDub2RcIDSCPcpu1,Lightning,British Lion,0.00963,0.25,349736,0.946,0.000805,2,0.289,-3.712,0,0.136,160.878,4,0.349,0
8933,7iMt0du7vAQf3m1IYTrhM4,Land of the Free,Gamma Ray,5.67e-05,0.343,276000,0.967,4.46e-05,10,0.775,-3.394,1,0.092,94.271,4,0.145,0
8934,0iqJIE15UsLphh2BdZ3aoh,Party in My Head,Pain,0.000152,0.445,188112,0.914,0,4,0.549,-5.001,0,0.0494,135.032,4,0.587,0
8935,5fqssXsp0MIyarjoidnV3l,Breaking the Rules of Heavy Metal,Temperance,0.000265,0.333,282547,0.948,0,10,0.0745,-6.383,0,0.11,175.073,4,0.344,0
8936,1Skm0WEfM0BYgqNX75W0kA,Stand Your Ground,Jaded Heart,1.88e-05,0.555,278600,0.969,0.00755,11,0.11,-6.963,1,0.0462,114.995,4,0.175,0
8937,4Cb1AimuiTJ5szNlCcf895,Deliver Us From Evil,Blind Guardian,9.42e-05,0.358,321520,0.94,0.286,6,0.0845,-5.808,1,0.0794,184.072,4,0.131,0
8938,3sstQegc7AaQqP20x2TrL0,A New Heartbeat,Tygers Of Pan Tang,8.31e-06,0.412,252617,0.957,0.00172,0,0.281,-3.267,1,0.0664,149.989,4,0.349,0
8939,2e3BYKQxVqrwDNBthAVMRf,Bound to You,Lords of Black,5.72e-05,0.479,320638,0.984,0.0461,5,0.0946,-3.258,1,0.0567,140.936,4,0.492,0
8940,3gG5yO8ptCHsgt29dsDAlC,Psycho Thrilling,Sister,2.43e-05,0.593,222227,0.979,0.028,1,0.0887,-4.115,0,0.102,135.03,4,0.387,0
8941,7oMcV2D2R56RtqmRIkCrrY,Live Forever,Mentalist,3.54e-05,0.342,489960,0.98,0.000407,4,0.151,-5.483,0,0.105,81.985,4,0.102,0
8942,3pmLj6LC9eYGYFi4gqlH03,Wolf God,Grand Magus,0.000133,0.421,229070,0.951,0.117,5,0.202,-6.557,1,0.0822,143.304,3,0.236,0
8943,5fj8gbxJ0LR464ylTwJPZ6,Victorious,Psychework,0.000104,0.367,235505,0.929,0,0,0.103,-5.639,0,0.154,179.981,3,0.21,0
8944,1R4a0l8uoZydhxVCgmmjCr,Reap What You Sow,Jaded Heart,2.63e-05,0.459,186093,0.934,0.0116,11,0.332,-7.161,1,0.0764,169.93,4,0.441,0
8945,6usbiVjaHuYUlt1HbCmgCT,I Gotta Rock (again),Dee Snider,8.11e-05,0.52,242773,0.967,0.769,1,0.102,-5.698,1,0.0677,101.006,4,0.331,0
8946,2DcykF5eaHu1z2TiuRmns0,Nabbed in Nebraska,Anvil,0.000105,0.53,273480,0.946,0.000445,4,0.328,-4.387,0,0.126,120.006,4,0.369,0
8947,1e77ThmggJKvG4NeRWUrLB,The Inevitable End,Manimal,0.000216,0.525,272203,0.895,0.372,11,0.0922,-5.597,1,0.0373,129.937,4,0.52,0
8948,5CrW7UPOqpdZYHSPZN4UyE,Jenseits der Welt,Unzucht,0.0002,0.38,272627,0.944,0.263,7,0.328,-2.717,1,0.128,170.024,4,0.276,0
8949,1W1Fchq0voTFhKGWmn57uW,The Trooper,Iron Maiden,0.0175,0.285,250947,0.866,0.0575,4,0.541,-6.762,0,0.0674,162.307,4,0.62,0
8950,07f9Uh1cWqH8ggfcEYeC1l,Tomorrow's Dream - 2021 Remaster,Black Sabbath,0.00375,0.486,188920,0.75,0.00286,7,0.201,-8.171,1,0.0417,110.816,4,0.329,0
8951,51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,0.000805,0.61,246733,0.891,0.0928,4,0.0657,-5.452,0,0.0587,139.903,4,0.51,0
